id,adr_eur,is_canceled
108716,94.0,0
26120,194.29,0
49230,96.3,0
70193,140.0,1
60113,150.0,1
102605,90.0,0
41551,124.0,0
42084,126.0,0
70895,130.0,1
109069,117.0,0
46678,82.0,0
59928,89.0,1
105425,75.0,0
111944,215.0,0
114578,206.67,0
4066,70.0,1
85590,71.1,0
29665,37.8,0
88968,141.0,0
107284,90.0,0
43563,90.0,0
53853,65.0,1
16476,120.6,0
69414,130.0,1
56569,70.0,1
96675,122.5,0
10049,54.0,1
55464,94.5,1
61473,86.7,1
96047,100.0,0
32110,55.0,0
43879,102.0,0
46836,96.0,1
115329,120.0,0
66522,109.8,1
58514,62.0,1
4841,85.0,1
65142,93.6,1
61898,102.85,1
60280,100.0,1
73006,112.5,1
3339,78.0,1
81134,80.0,1
96021,100.0,0
28422,68.0,0
101648,102.6,0
74923,60.0,1
49765,115.0,1
88864,150.45,0
89138,65.0,0
35050,137.89,0
92653,167.1,0
6755,62.9,0
107123,75.0,0
9262,82.8,1
114907,100.3,0
70862,95.0,1
27162,126.0,0
33068,54.0,0
92509,85.0,0
71695,120.0,1
62439,75.0,1
29277,81.0,0
17284,0.0,0
92,94.71,0
11669,78.0,1
81868,110.0,1
13235,262.0,1
1467,80.55,0
98825,85.0,0
67806,223.33,1
5137,86.0,1
28374,136.0,0
3872,24.94,1
89177,81.75,0
14681,90.95,1
108298,100.0,0
103522,88.4,0
23095,30.0,0
18590,128.0,1
101048,124.16,0
95161,117.9,0
110327,85.0,0
14776,244.0,1
61283,93.6,1
110457,66.0,0
20468,38.7,0
24168,67.0,0
13259,303.7,1
29546,74.0,0
62559,90.1,1
66846,130.5,1
1376,191.0,1
72428,89.1,1
104657,119.83,0
94172,90.0,0
77960,180.0,0
48885,107.1,1
76410,65.0,1
60944,75.0,1
21657,163.25,0
26705,269.0,0
106857,107.05,0
116439,150.0,0
32280,60.0,0
58216,170.4,1
36076,44.0,0
74755,60.0,0
61464,75.0,1
29803,39.15,0
112192,129.2,0
41069,153.0,0
106342,114.21,0
43201,89.25,1
11659,60.0,1
17020,72.25,0
41385,60.0,0
81876,110.0,1
82128,80.0,1
39309,190.1,0
83277,60.0,0
6003,60.3,1
69254,99.0,1
115630,150.0,0
118842,140.0,0
17597,62.8,0
109548,72.42,0
42886,126.0,1
105991,78.0,0
86404,80.1,0
9458,55.8,1
95148,165.0,0
95422,135.9,0
19924,35.0,0
97478,108.0,0
3649,136.5,0
67098,130.5,1
86219,53.5,0
84755,80.0,0
1649,188.0,0
90067,120.35,0
14929,75.0,0
108569,92.2,0
9349,37.8,1
26740,159.5,0
99775,108.0,0
108507,70.4,0
20381,30.0,0
75809,62.0,1
118530,110.7,0
66634,105.0,1
63709,67.15,1
40199,0.0,0
72736,160.0,1
41475,62.0,0
2374,36.05,1
77082,84.0,0
38139,81.36,0
99252,215.6,0
105018,98.0,0
110256,115.0,0
79235,75.0,1
104062,72.38,0
4686,96.0,1
59653,79.65,1
22002,30.0,0
78771,100.0,0
39667,256.0,0
98855,150.0,0
56565,70.0,1
101580,65.46,0
1401,184.0,0
34780,66.8,0
36405,62.0,0
58463,187.2,1
115523,111.6,0
90025,187.85,0
79611,95.0,1
1009,192.0,1
116698,95.5,0
51771,98.1,1
39730,222.0,0
104385,70.0,0
108556,95.0,0
81701,70.0,1
63434,80.0,1
48929,112.58,1
78941,131.43,0
60805,111.0,1
71658,130.0,1
29308,115.0,0
56884,120.0,1
104926,103.5,0
4325,82.0,1
46283,178.67,0
75452,62.0,1
102455,90.0,0
113708,130.0,0
57030,100.0,1
9939,48.0,1
28920,71.36,0
113603,153.0,0
57348,96.0,1
38984,234.0,0
104141,88.4,0
64110,62.0,1
114509,99.0,0
53109,112.2,1
77201,114.0,0
43250,82.0,0
52105,120.0,1
22271,29.0,0
44269,73.51,0
43212,114.5,0
5838,70.0,1
79554,75.0,0
109249,99.0,0
71634,107.1,1
86423,57.5,0
59012,62.0,1
44710,99.71,0
55384,80.0,1
37999,113.0,0
88126,80.75,0
31859,0.0,0
18995,71.81,0
6376,99.0,1
117621,160.0,0
118133,112.67,0
5399,80.0,1
96372,90.95,0
73129,198.0,1
43099,65.0,0
7422,246.5,1
63638,138.6,1
74935,89.25,1
51660,130.0,1
996,202.0,1
111730,138.6,0
17943,38.0,0
18186,58.0,0
39464,297.0,0
63043,97.5,1
107748,97.2,0
5769,109.0,1
37318,100.4,0
33530,58.0,0
56958,65.0,1
78932,104.85,0
89167,110.0,1
23575,60.0,0
48604,130.0,1
34861,120.0,0
6265,46.75,1
29129,67.5,0
93949,135.9,0
32177,55.0,0
46777,77.6,1
5573,90.0,1
17310,137.0,0
52849,213.0,1
93859,118.8,0
93846,365.0,0
116165,115.0,0
115241,147.06,0
112923,0.0,0
91491,156.0,0
15888,126.65,0
62185,130.9,1
9137,36.0,1
47959,70.46,1
5337,52.2,1
57709,160.0,1
94882,135.9,0
91171,121.0,0
109824,138.33,0
42277,80.5,0
107377,68.0,0
10478,55.0,1
101305,146.03,0
84455,81.0,0
24073,37.4,0
21182,65.0,0
103887,87.33,0
53052,130.0,1
62496,75.0,1
100698,90.95,0
59399,95.0,1
79561,99.45,1
47560,69.3,1
83534,86.0,0
14156,75.0,0
61293,103.7,1
17647,56.0,0
103481,130.9,0
92998,137.7,0
22389,45.0,0
16081,163.8,0
34104,83.86,0
112291,153.0,0
47902,68.47,1
57783,113.4,1
75507,62.0,1
9697,51.22,1
36045,54.0,0
15813,154.0,0
40687,62.0,0
117542,80.1,0
116169,240.0,0
43939,170.0,1
42570,111.33,0
105044,74.8,0
115025,143.0,0
50963,62.0,1
8632,72.0,1
87385,84.65,0
49677,110.0,1
94780,137.7,0
108141,86.4,0
73733,62.8,1
101015,90.0,0
25037,113.1,0
30469,52.4,0
75363,62.0,1
73128,140.0,1
65120,144.98,1
106211,80.0,0
84196,112.0,0
4007,68.0,1
53731,107.1,1
108719,74.8,0
16022,191.7,0
106164,107.1,0
12330,81.76,1
6952,164.0,1
67982,144.0,1
2605,44.5,0
29956,68.33,0
111608,98.1,0
86231,86.0,0
34571,66.0,0
14414,192.5,0
45841,84.0,1
17174,80.0,0
37669,176.0,0
50204,74.0,1
116270,145.0,0
85434,58.0,0
20716,58.0,0
31261,0.0,0
108095,83.3,0
17045,90.0,0
10000,43.0,1
81750,75.0,1
31448,69.64,0
100243,115.0,0
108636,108.0,0
54916,80.75,1
59798,101.38,1
27468,193.5,0
115542,109.0,0
67937,90.0,1
34550,75.0,0
116166,68.61,0
114928,180.0,0
64934,85.0,1
70543,144.0,1
85912,180.16,0
90193,141.95,0
5592,88.0,1
23163,59.65,0
49887,101.0,1
110431,0.0,0
70615,130.0,1
78686,109.0,0
60109,75.0,1
22820,44.8,0
77661,94.0,0
91014,90.95,0
117943,183.33,0
102064,85.0,0
33949,72.0,0
9218,38.0,1
45867,70.0,0
106442,100.73,0
81547,135.0,1
5003,76.05,1
34344,73.6,0
101362,155.52,0
54639,62.0,1
30436,88.8,0
47824,129.0,1
21174,40.0,0
27605,113.91,0
47343,75.0,1
78658,114.0,0
10831,137.71,1
889,119.7,1
106458,75.0,0
13625,205.71,1
87774,71.0,0
53751,106.25,1
21954,28.1,0
33481,68.2,0
79289,76.5,0
86633,92.0,0
205,91.5,1
33890,35.0,0
117010,89.1,0
45188,89.25,1
58442,75.0,1
2360,77.5,0
10056,47.0,1
106360,63.17,0
42778,126.0,1
115962,209.0,0
118179,198.0,0
22947,81.6,0
75038,62.0,1
79662,96.3,0
116321,112.67,0
58732,95.0,1
28498,44.3,0
100197,90.0,0
65133,90.0,1
116019,180.0,0
26182,136.8,0
133,85.1,0
44494,94.5,0
118927,122.4,0
72871,89.1,1
85377,125.0,0
32359,50.96,0
5622,74.75,1
90124,132.67,0
115983,120.0,0
54961,107.1,1
27619,213.14,0
32769,40.5,0
33637,68.0,0
69384,130.0,1
82969,45.0,0
42977,133.5,0
32285,62.4,0
52895,120.0,1
43658,106.0,0
105962,78.0,0
86450,110.75,0
60229,100.0,1
65861,100.0,1
88059,122.33,0
35864,143.33,0
865,210.78,1
34685,80.0,0
71786,110.0,1
89348,126.9,0
29970,30.71,0
2166,66.0,1
61414,126.0,1
84786,88.0,0
51959,110.0,0
47368,75.0,1
72171,139.5,1
97705,213.0,0
8495,52.0,1
52046,108.16,0
67565,145.8,1
12302,172.8,1
33289,138.0,0
54515,90.95,0
68868,84.6,1
27851,167.0,0
109031,250.0,0
84969,82.0,0
25730,135.3,0
96214,99.0,0
17140,74.0,0
76936,170.0,1
49783,115.0,1
100278,128.7,0
59277,90.9,1
20275,37.0,0
60130,127.94,1
90270,140.4,0
94220,65.0,0
75474,62.0,1
59255,100.3,1
57894,126.0,1
64525,90.0,1
68569,160.0,1
84395,62.7,0
73964,62.0,1
75660,62.0,1
4848,54.5,0
6108,52.2,1
35879,75.0,0
33069,60.0,0
109566,117.0,0
13251,220.0,1
10775,45.0,1
59230,150.56,1
49482,59.0,1
2462,56.0,1
23242,54.0,0
59312,96.3,1
62270,88.4,1
104235,107.1,0
45874,70.0,0
41389,90.0,0
27897,136.0,0
3601,55.0,1
94319,168.3,0
85602,71.1,0
103116,93.6,0
90637,110.0,0
110732,149.0,0
32885,120.0,0
106406,0.0,0
63783,100.3,1
63076,108.8,1
35299,99.0,0
95692,85.0,0
74578,62.0,1
103548,88.4,0
15331,63.4,1
33385,102.13,0
30345,86.0,0
74525,62.0,1
63968,144.0,1
51383,100.0,1
108426,74.8,0
55793,94.5,1
99303,240.0,0
17341,76.0,0
53908,75.0,1
104487,77.0,0
72950,195.0,1
8320,92.0,0
31722,35.0,0
104696,88.2,0
100548,119.0,0
17953,66.0,0
94249,84.8,0
85239,95.0,0
55737,90.67,1
68387,126.0,1
76341,84.0,0
21156,45.0,0
40270,62.0,0
96027,100.0,0
3061,48.0,0
35753,82.0,0
21581,4.0,0
61017,90.0,1
72808,165.49,1
68771,90.0,1
6941,57.8,1
4419,56.0,1
27858,151.0,0
105866,223.0,0
67505,95.0,1
67736,80.0,1
21301,26.1,0
20891,105.0,0
52266,95.0,1
38663,152.38,0
91470,117.9,0
108755,75.0,0
88272,100.0,0
1546,113.0,0
43543,62.0,0
37859,96.0,0
53835,85.0,1
24890,87.68,0
117875,99.18,0
15553,164.0,0
93073,90.95,0
40421,94.5,1
16515,116.0,0
65387,102.6,1
64083,125.8,1
61547,103.5,1
28908,83.52,0
70843,108.0,1
89118,0.0,0
68428,90.0,1
118315,150.0,0
21868,39.0,0
67127,130.0,1
84346,86.8,0
118176,195.0,0
105896,75.0,0
58166,141.3,1
80366,60.0,0
92522,79.0,0
48356,78.3,0
30769,44.0,0
51928,110.0,0
36909,88.0,0
80926,67.5,0
118042,112.5,0
42132,109.0,0
110476,117.0,0
33980,32.0,0
58450,110.0,1
3248,36.0,0
96210,65.0,0
65891,136.8,1
5168,52.2,1
68690,225.0,1
96661,109.8,0
50766,121.0,1
57125,110.0,1
4243,64.0,0
101756,105.0,0
59991,89.0,1
106937,75.0,0
10590,68.0,1
29661,56.0,0
77370,90.0,1
114775,122.4,0
100900,112.0,0
88022,85.5,0
114292,95.0,0
52896,120.0,1
81165,77.87,1
10483,46.0,1
112533,116.0,0
80052,92.67,0
6762,208.56,1
60049,89.0,1
41632,63.75,0
55358,62.0,1
76034,101.5,1
65242,62.0,1
111880,99.0,0
30132,79.0,0
25322,97.92,0
85495,80.0,0
4809,68.56,1
103899,161.67,0
5922,79.0,1
41496,127.33,0
67134,290.0,1
84883,102.33,0
35013,97.36,0
37440,169.0,0
92495,117.9,0
92381,150.3,0
62316,67.0,1
119123,95.0,0
109293,121.8,0
29727,128.7,0
60813,97.07,1
103539,83.16,0
57787,73.96,1
40333,68.0,1
21272,43.0,0
118928,95.5,0
49424,143.33,1
73701,193.33,1
26295,92.1,0
61222,74.8,1
98057,117.0,0
3427,63.72,0
69744,136.75,1
63386,74.8,1
85597,60.98,0
62705,62.0,1
3375,68.0,0
3532,65.57,0
103467,67.5,0
9832,42.0,1
114312,105.3,0
12889,192.0,1
59935,106.2,1
56589,105.0,1
95047,137.7,0
117425,110.0,0
91843,95.0,0
100999,77.76,0
77028,93.5,0
78823,100.0,0
612,119.75,1
67684,80.0,1
50620,62.0,1
65217,97.2,1
34733,68.33,0
85534,77.35,0
82297,77.25,0
83027,67.7,0
84184,71.1,0
28641,50.0,0
64448,79.2,1
88294,106.2,0
31408,48.0,0
70208,188.5,1
52502,130.0,1
39183,191.11,0
73198,106.65,1
3476,80.0,1
72123,119.0,1
21098,75.0,0
97594,129.6,0
35805,83.0,0
76594,90.0,1
22599,35.11,0
36791,101.5,0
69637,144.0,1
29347,42.43,0
67818,120.0,1
57384,129.0,1
100559,110.0,0
42790,126.0,1
100479,110.0,0
30802,53.67,0
9001,65.0,1
93902,97.54,0
64809,74.8,1
18688,0.0,0
84129,81.0,0
87290,85.0,0
28530,48.75,0
11073,51.0,1
72753,130.5,1
52292,127.5,1
25228,99.9,0
42964,100.0,0
52628,120.0,1
75422,62.0,1
10424,30.0,1
117924,180.0,0
94160,115.0,0
97615,159.0,0
117962,144.5,0
113894,109.0,0
87837,98.0,0
113823,89.0,0
12257,228.0,1
95316,125.0,0
11959,74.25,1
1185,134.0,1
101260,190.0,0
69183,175.5,1
102652,75.0,0
34503,49.0,0
25169,129.0,0
16520,169.5,0
73871,62.8,1
74252,62.0,1
108068,95.0,0
50896,143.0,1
7738,287.0,1
65919,115.0,1
113388,150.0,0
20188,64.0,0
116461,123.2,0
66958,100.8,1
103123,138.0,0
105524,89.54,0
19161,25.0,0
108792,85.8,0
3300,58.0,1
61731,80.0,1
68929,90.0,1
57527,95.0,1
59963,89.0,1
3838,38.0,1
4546,84.0,0
115956,93.65,0
80921,103.5,0
44529,62.0,0
13886,50.0,0
36250,102.0,0
31037,99.0,0
111040,92.17,0
57986,90.0,1
85415,63.0,0
119286,175.95,0
43646,140.33,0
2897,111.5,0
17824,70.0,0
58191,118.8,1
72345,110.0,1
90383,128.59,0
21895,48.7,0
75205,62.0,1
23855,79.0,0
102618,67.76,0
39705,184.5,0
61572,63.75,1
96223,86.28,0
95583,92.16,0
16027,180.8,0
31914,66.6,0
17785,42.0,0
94476,240.0,0
77392,90.0,0
10696,42.0,1
47889,83.03,1
92128,151.0,0
100486,74.65,0
108865,89.1,0
86541,101.72,0
44702,72.75,0
66807,100.0,1
20598,39.0,0
51131,198.9,1
47932,81.9,1
7526,113.4,1
85895,73.8,0
74860,60.0,1
21418,96.0,0
4064,68.0,1
106386,127.8,0
102257,75.0,0
76553,48.0,1
98121,163.8,0
22135,42.43,0
67114,109.8,1
32159,27.5,0
55892,112.8,1
96756,103.95,0
111324,108.0,0
12201,98.4,1
10186,40.0,1
101716,75.0,0
105547,91.8,0
58297,120.0,1
15432,88.4,0
34,108.8,1
45787,70.0,0
2238,58.0,1
64495,80.0,1
6148,72.0,0
60835,105.0,1
4134,59.6,0
45041,109.0,0
85838,109.0,0
337,117.9,0
100959,149.18,0
82459,65.55,0
119195,104.0,0
81383,95.0,0
50079,89.0,1
87935,99.66,0
27581,151.0,0
74728,0.0,0
89861,106.08,0
16204,168.28,0
38113,89.1,0
61251,88.0,1
108455,93.82,0
88218,104.0,0
75979,101.5,1
34609,45.0,0
3141,77.6,0
65023,141.14,1
52242,157.14,1
19949,44.0,0
58100,62.0,1
91266,166.0,0
68286,125.0,1
78331,65.0,0
13180,250.0,1
112412,144.0,0
16983,129.0,0
17136,105.5,0
6738,120.16,0
91557,102.0,0
60519,55.08,1
32708,56.0,0
86234,86.0,0
27992,148.14,0
31046,42.75,0
43634,97.0,0
53785,62.0,1
101697,75.0,0
12610,119.08,1
78844,90.0,1
67698,99.0,1
64037,74.8,1
109036,100.1,0
32959,55.8,0
31250,45.0,0
73636,135.0,1
109234,166.5,0
11301,132.0,1
86298,147.0,0
86703,85.5,0
39148,218.0,0
33594,60.0,0
17094,65.5,0
56956,17.6,1
41815,90.0,0
111019,89.1,0
25219,64.9,0
37992,176.67,0
87492,105.3,0
51931,110.0,0
100472,87.08,0
84511,86.55,0
52245,62.0,1
95321,169.33,0
5029,52.2,0
66649,105.0,1
92807,265.0,0
3785,79.5,0
44581,36.38,0
28400,108.17,0
74429,62.0,1
4652,99.7,1
7453,240.0,1
100800,79.8,0
29107,66.0,0
930,181.5,0
19193,79.0,1
63581,93.6,1
63790,98.6,1
75571,101.5,0
98647,215.0,0
47839,92.0,1
88566,139.5,0
107069,68.0,0
22456,138.83,0
87624,119.0,0
25917,151.0,0
33767,68.0,0
118115,160.0,0
87954,77.03,0
39863,205.0,0
116101,114.4,0
60697,86.4,1
14660,110.0,0
47821,83.4,1
81779,75.0,1
13194,223.75,1
75765,62.0,1
110760,130.5,0
38798,184.5,0
50731,114.3,0
9209,38.0,1
77913,170.0,0
81946,65.0,1
4648,84.0,1
35610,115.67,0
14243,42.0,0
44410,85.5,0
85514,85.0,0
6930,140.0,1
22468,56.0,0
53800,62.0,1
81922,65.0,1
8065,0.0,1
56853,62.0,1
96516,149.4,0
30791,60.0,0
84538,70.03,0
54416,65.83,1
110031,135.0,0
48548,130.0,1
37778,108.0,0
65029,100.3,1
105066,93.6,0
31475,39.44,0
55312,65.0,1
88722,85.93,0
116991,120.0,0
105688,100.8,0
103646,93.6,0
95023,72.25,0
46875,93.0,0
9552,26.64,1
173,167.0,1
12673,210.0,1
10464,46.0,1
19410,54.0,0
41243,87.0,0
78862,48.0,0
82725,64.8,0
2097,86.0,0
30629,36.96,0
15841,181.5,0
71460,138.0,1
51675,130.0,1
98512,87.0,0
50556,90.0,1
34452,55.8,0
3360,70.0,1
98640,100.3,0
2970,43.2,0
119109,112.67,0
92343,112.0,0
109666,144.0,0
114916,110.0,0
72300,148.5,1
88931,94.35,0
79829,117.0,1
72776,148.5,1
43382,101.5,1
20338,26.1,0
3944,50.0,0
12962,215.33,1
116596,128.0,0
107537,241.25,0
71418,116.1,1
75697,62.0,1
105722,75.0,0
61094,52.0,1
42102,60.0,0
102465,90.0,0
95090,223.55,0
66277,100.0,1
113967,110.0,0
46681,98.0,0
91274,115.2,0
61952,62.8,1
46038,60.0,0
11536,109.8,1
118457,138.02,0
5692,46.0,0
23262,59.0,0
103570,65.0,0
94590,105.3,0
18557,0.0,0
22673,97.5,0
30508,33.26,0
75766,62.0,1
41382,62.0,0
74351,62.0,1
4115,77.4,1
74738,90.0,1
319,123.0,0
33206,62.0,0
41193,101.5,1
102688,66.18,0
1708,75.46,0
104131,127.8,0
85724,0.0,0
64464,97.2,1
37208,149.0,0
69585,105.0,1
8974,118.0,1
104258,102.6,0
112619,122.4,0
53636,115.32,1
87699,0.0,0
46412,119.0,0
100504,110.0,0
67898,90.0,1
51170,241.59,1
32723,45.0,0
24920,90.9,0
2226,87.0,0
51631,85.0,1
22037,42.0,0
52028,125.0,1
86422,57.5,0
40156,94.5,0
102493,89.0,0
16031,217.83,0
109842,105.33,0
35387,82.0,0
59635,105.0,1
85471,95.4,0
16469,118.67,0
59204,128.7,1
88855,129.0,0
67364,149.0,1
80091,90.0,1
50788,119.85,1
103453,82.88,0
70499,120.0,1
89059,90.0,0
89509,126.9,0
2029,74.6,1
108524,95.0,0
96876,125.1,0
105586,74.8,0
57554,136.89,1
11086,105.0,1
115446,150.0,0
81710,75.0,1
94494,139.0,0
52482,130.0,1
25702,230.0,0
16653,184.0,0
113182,130.0,0
61428,161.0,1
114070,99.0,0
33502,82.5,0
91637,120.6,0
86740,70.0,0
99217,108.0,0
36042,45.0,0
30401,105.0,0
10496,75.0,1
60816,63.75,1
65489,95.0,1
87830,98.0,0
29173,60.0,0
63157,60.0,1
10141,68.0,1
73652,210.0,1
53709,140.0,1
108685,79.2,0
49739,165.33,1
50275,62.0,1
26538,241.0,0
49665,110.0,1
89399,65.0,0
118934,122.4,0
104538,67.58,0
63723,68.0,1
100635,18.6,0
102891,103.7,0
22868,65.0,0
54382,62.0,1
60674,102.6,1
104857,88.4,0
62169,93.6,1
92115,85.5,0
89844,241.0,0
82398,105.0,1
90031,94.5,0
83253,64.0,0
3043,52.2,0
41185,101.5,1
75874,62.0,1
79504,85.67,0
91986,119.0,0
70453,160.0,1
82960,0.0,0
52171,84.24,1
54213,189.9,1
29359,54.9,0
9618,88.4,1
89923,120.35,0
12400,140.0,1
3299,49.4,0
116302,107.1,0
67291,99.0,1
30432,56.62,0
25588,184.0,0
14568,158.33,0
1084,87.91,0
48556,130.0,1
104627,91.67,0
116559,100.4,0
18882,68.0,1
24964,90.67,0
26246,57.0,0
46116,70.0,0
33090,60.98,0
78568,65.0,0
11528,89.0,1
1935,75.43,0
65219,6.0,1
116443,171.0,0
35176,102.0,0
96888,128.1,0
14443,45.0,0
57456,107.0,0
61594,122.45,1
106118,61.6,0
95053,103.5,0
17875,43.93,0
90954,102.3,0
105073,79.0,0
33346,40.0,0
18477,26.0,0
112723,126.0,0
20470,52.8,0
189,73.0,0
116295,129.0,0
95688,82.45,0
41328,87.0,0
7920,161.0,1
52815,120.0,1
7162,193.43,1
28512,72.42,0
48677,179.5,1
13719,182.0,1
65898,136.8,1
74690,62.8,1
75163,62.0,1
92393,98.03,0
76781,62.8,1
26848,233.0,0
55595,117.0,1
116590,120.0,0
32613,47.0,0
59365,104.4,1
46126,107.25,0
41828,60.0,0
35178,84.49,0
24721,78.56,0
101861,75.0,0
86777,87.55,0
100499,98.0,0
77237,155.0,1
11526,60.0,1
13121,218.0,1
5520,63.4,0
10531,8.0,1
96466,109.8,0
44430,140.0,1
113473,125.33,0
91253,0.0,0
64034,74.8,1
65892,100.8,1
86372,90.9,0
40876,62.0,0
87933,118.8,0
96834,167.4,0
104578,93.0,0
36802,68.0,0
4619,84.0,1
108937,193.04,0
56598,105.0,1
48831,62.0,1
7633,274.0,1
22019,30.0,0
16479,135.14,0
97479,108.0,0
13707,290.0,1
110768,115.0,0
14235,40.0,0
60660,91.5,1
41824,62.0,1
93923,146.0,0
40696,65.0,0
65738,99.0,1
33062,55.0,0
7290,130.55,0
82198,37.5,0
113377,170.0,0
85731,75.0,0
90125,125.1,0
80525,62.0,0
36805,125.0,0
34106,37.8,0
101549,64.37,0
111454,108.0,0
109338,89.1,0
38838,207.5,0
50983,132.6,1
63817,74.8,1
16078,241.0,0
8819,145.71,1
110417,110.0,0
80691,73.0,0
77269,100.0,1
90868,90.67,0
118043,157.5,0
118483,148.28,0
116469,120.0,0
93215,105.3,0
24621,95.0,0
94260,152.1,0
115982,273.0,0
76507,60.0,1
102073,75.0,0
47339,75.0,1
56680,149.4,1
13484,318.0,1
107835,134.3,0
90695,92.65,0
51178,94.5,1
61514,87.3,1
5827,85.0,1
76283,75.0,1
98494,146.96,0
44670,75.0,1
62459,75.0,1
108797,70.66,0
109667,156.0,0
110069,115.0,0
67439,145.0,1
32398,43.0,0
22674,56.0,0
88268,100.0,0
55238,207.9,1
81389,80.0,0
58687,90.0,1
658,163.29,1
102515,75.2,0
50289,62.0,1
42055,90.0,1
9373,55.8,1
114160,124.8,0
38446,194.0,0
57412,164.0,1
24571,37.4,0
118563,140.0,0
64401,62.0,1
39550,153.75,0
102673,85.0,0
33734,65.5,0
40078,86.0,0
37028,123.6,0
11860,228.0,1
968,205.0,1
24441,63.36,0
112735,153.0,0
2419,0.0,1
53039,130.0,1
49686,110.0,1
30431,50.22,0
72298,123.3,1
65565,90.0,1
113857,170.88,0
71862,177.3,1
5851,70.0,1
84710,104.0,0
93668,90.95,0
55987,117.6,1
112667,123.3,0
114681,120.0,0
52254,140.0,1
15243,90.25,0
81479,65.0,0
62168,88.0,1
93959,94.5,0
18473,42.0,0
63596,128.0,1
88197,225.0,0
56260,123.3,1
99003,157.5,0
5867,46.4,0
64594,178.0,1
93166,94.5,0
54011,119.28,1
13734,198.05,1
83996,0.0,0
20964,67.5,0
54857,169.0,1
56557,81.77,0
105383,74.8,0
1375,133.0,1
25178,108.0,0
89311,223.0,0
5170,53.1,1
37503,140.8,0
54110,62.0,1
53356,96.0,1
23135,36.0,0
26481,0.0,0
55160,114.3,1
70517,120.0,1
44788,103.5,0
30978,80.0,0
34129,50.0,0
34304,75.0,0
2123,44.5,0
87889,96.3,0
33756,38.0,0
15720,80.0,1
33919,42.25,0
28572,124.0,0
29682,89.59,0
24953,119.0,0
106018,198.0,0
64888,125.8,1
89763,110.0,0
56237,118.8,1
104207,93.6,0
747,195.0,0
83002,81.0,0
13431,246.8,1
82390,105.0,1
65544,110.0,1
78485,115.0,0
4780,66.0,0
76054,101.5,1
50022,85.0,1
52526,120.0,1
113884,144.0,0
98416,75.0,0
42005,94.5,0
103393,102.0,0
113672,126.0,0
119275,104.0,0
69252,99.0,1
7779,204.5,1
119171,99.0,0
29989,37.8,0
113649,128.0,0
86554,105.0,0
111472,140.0,0
13844,129.5,0
33833,105.0,0
22605,53.2,0
112425,112.92,0
99167,140.4,0
107061,74.8,0
54451,118.8,1
18276,61.0,0
54606,62.0,1
40299,84.0,0
21504,43.0,0
56283,126.9,1
83266,64.0,0
72757,154.0,1
117286,74.0,0
40820,98.0,0
8674,48.0,1
23834,68.74,0
56553,149.4,1
38636,191.43,0
11863,105.0,1
83697,1.0,0
531,128.25,0
27891,0.0,0
101974,0.0,0
1243,171.9,0
105724,88.0,0
40359,90.0,0
90561,115.0,0
84761,0.0,0
28411,44.0,0
106485,65.83,0
87384,101.0,0
16638,100.7,0
58167,65.0,1
20866,50.0,0
84994,55.38,0
67463,179.0,1
95229,99.45,0
80009,60.0,0
70643,90.0,1
98126,162.0,0
44469,140.0,1
1503,110.7,0
96093,174.0,0
67691,80.0,1
4681,45.6,1
18510,36.45,0
85107,65.75,0
51471,100.0,1
113752,189.0,0
30054,37.8,0
107373,68.0,0
11455,91.0,1
64600,80.0,1
42449,62.0,1
7546,189.0,1
18089,25.0,0
50866,75.0,1
74330,62.0,1
12532,138.09,1
809,137.8,1
68118,189.9,1
108381,170.0,0
21416,108.15,0
48418,158.22,1
114131,160.0,0
40880,81.0,0
35983,73.43,0
11470,155.0,1
107068,108.0,0
63504,69.7,1
50884,116.1,1
82312,109.0,0
84677,87.0,0
95178,86.36,0
25085,159.0,0
61491,62.8,1
554,117.84,0
90729,119.0,0
15417,110.7,0
114318,105.3,0
19607,51.2,0
95354,127.0,0
104468,108.0,0
8553,79.0,1
22679,85.0,0
96853,123.98,0
90082,121.2,0
112883,139.5,0
47453,92.0,1
67746,90.0,1
31893,65.84,0
36093,102.0,0
68828,130.0,1
50000,85.0,1
103075,80.33,0
40086,68.0,1
81399,60.0,0
108912,95.0,0
16949,58.05,0
48499,64.98,0
66952,136.8,1
33826,42.97,0
87238,94.5,0
8003,89.0,1
33599,49.0,0
57333,132.77,1
27774,68.0,0
101654,73.81,0
72282,160.0,1
50125,89.0,1
9762,114.0,1
19865,40.65,0
28958,66.0,0
19311,25.0,0
517,157.0,1
88352,123.45,0
17988,42.0,0
100326,80.1,0
111437,140.0,0
87809,137.7,0
68083,147.0,1
36763,8.0,0
110455,185.0,0
56322,75.0,1
46666,71.6,0
75650,62.0,1
28997,78.81,0
58818,90.0,1
74503,62.0,1
41645,125.0,0
56472,168.3,1
66710,108.0,1
91402,95.0,0
64059,99.45,1
63022,62.0,1
71036,99.0,1
23448,46.36,0
62307,67.0,1
37739,111.0,0
61923,76.67,1
68401,120.6,1
44346,91.0,0
46779,80.0,1
117633,139.5,0
91294,169.0,0
72406,75.6,1
9582,66.0,1
77446,85.0,1
38726,309.0,0
44154,103.05,0
95087,120.69,0
4304,52.0,1
59567,80.1,1
85031,65.75,0
11591,67.32,1
79345,120.0,0
80754,125.0,1
57288,108.8,1
98605,93.09,0
39932,207.0,0
40052,131.7,0
47388,80.0,1
66129,177.0,1
68646,110.0,1
